Stkcd,Accper,rd_sale
002261,2018-12-31,0.11632073944296614
002261,2018-12-31,0.11952927066190291
002261,2019-01-01,0.11632073944296614
002261,2019-01-01,0.11952927066190291
002261,2019-03-31,0.07409385330357854
002261,2019-03-31,0.1431610633421304
002261,2019-06-30,0.0472361390375872
002261,2019-06-30,0.1166480838637556
002261,2019-09-30,0.10814825575710303
002261,2019-09-30,0.06105467885135269
002261,2019-12-31,0.1035631543808083
002261,2019-12-31,0.062117942089152126
002261,2020-01-01,0.1035631543808083
002261,2020-01-01,0.062117942089152126
002261,2020-03-31,0.09919456816344792
002261,2020-03-31,0.020740313275657018
002261,2020-06-30,0.027708929665848495
002261,2020-06-30,0.10000299013891428
002262,2018-01-01,0.032819964712141624
002262,2018-01-01,0.05844915521227472
002262,2018-09-30,0.04040041718138135
002262,2018-09-30,0.06779970047033614
002262,2018-12-31,0.044587236550757144
002262,2018-12-31,0.07430901792994123
002262,2019-01-01,0.07430901792994123
002262,2019-01-01,0.044587236550757144
002262,2019-03-31,0.03836023557204763
002262,2019-03-31,0.053498964405127476
002262,2019-06-30,0.03670380046037992
002262,2019-06-30,0.05659995610655927
002262,2019-09-30,0.05922616523132762
002262,2019-09-30,0.039656551116894596
002262,2019-12-31,0.06676922267171043
002262,2019-12-31,0.0455434679638283
002262,2020-01-01,0.06676922267171043
002262,2020-01-01,0.0455434679638283
002262,2020-03-31,0.04907453402354105
002262,2020-03-31,0.05085948952475582
002262,2020-06-30,0.06860907083356126
002262,2020-06-30,0.07531298813930742
002263,2018-01-01,0.016928738018585847
002263,2018-09-30,0.028049156162807808
002263,2018-09-30,0.018456480774169084
002263,2018-12-31,0.012543677429707642
002263,2019-01-01,0.012543677429707642
002263,2019-03-31,0.030810137022847184
002263,2019-03-31,0.03348298318619241
002263,2019-06-30,0.02249660380091593
002263,2019-06-30,0.013812447786577368
002263,2019-09-30,0.01996867832583147
002263,2019-09-30,0.012959566442410125
002263,2019-12-31,0.00594890080359751
002263,2020-01-01,0.00594890080359751
002263,2020-03-31,0.025611351897579588
002263,2020-06-30,0.023542934243389414
002263,2020-06-30,0.030725592247009045
002265,2018-01-01,0.029355823171959335
002265,2018-01-01,0.022249342586082764
002265,2018-12-31,0.04430327260870578
002265,2018-12-31,0.05284324874024376
002265,2019-01-01,0.04430327260870578
002265,2019-01-01,0.05284324874024376
002265,2019-03-31,0.018155780061144648
002265,2019-03-31,0.027095217835492107
002265,2019-06-30,0.023579329375955044
002265,2019-06-30,0.038300680315217724
002265,2019-09-30,0.030070493744440794
002265,2019-09-30,0.04015058601256578
002265,2019-12-31,0.039000854817693116
002265,2019-12-31,0.03671048958867226
002265,2020-01-01,0.039000854817693116
002265,2020-01-01,0.03671048958867226
002265,2020-03-31,0.04332346345486849
002265,2020-03-31,0.06673387446874916
002265,2020-06-30,0.027863987233670038
002265,2020-06-30,0.047685042220018285
002266,2018-01-01,0.009489099419741787
002266,2018-01-01,0.03009262802758211
002266,2018-09-30,0.028041578272657998
002266,2018-09-30,1.3081825684833233e-05
002266,2018-12-31,0.0579886307287093
002266,2018-12-31,0.05301861833249068
002266,2019-01-01,0.05301861833249068
002266,2019-01-01,0.0579886307287093
002266,2019-03-31,0.0503751457781827
002266,2019-03-31,0.006076337891277462
002266,2019-06-30,0.007503735616740929
002266,2019-06-30,0.04678498310989942
002266,2019-09-30,0.04221787000014939
002266,2019-09-30,0.004911130609417776
002266,2019-12-31,0.046379547560141794
002266,2019-12-31,0.014913478172022644
002266,2020-01-01,0.014913478172022644
002266,2020-01-01,0.038408922120304854
002266,2020-03-31,0.018673028709397372
002266,2020-03-31,0.09577446624125839
002266,2020-06-30,0.01361369412369786
002266,2020-06-30,0.04345104747239076
002267,2018-01-01,0.0011086494338475954
002267,2018-01-01,0.001302458308114287
002267,2018-09-30,0.0013069016837785163
002267,2018-09-30,0.0015077765922010045
002267,2018-12-31,0.0012982245899622279
002267,2018-12-31,0.0014540536346553592
002267,2019-01-01,0.0012982245899622279
002267,2019-01-01,0.0014540536346553592
002267,2019-03-31,0.001410690985629708
002267,2019-03-31,0.0015341265285778762
002267,2019-06-30,0.0022107401963300027
002267,2019-06-30,0.002371855981615286
002267,2019-09-30,0.0021032534592192093
002267,2019-09-30,0.002315243540193112
002267,2019-12-31,0.003816006783055621
002267,2019-12-31,0.003962681371379456
002267,2020-01-01,0.003816006783055621
002267,2020-01-01,0.0038949417668117867
002267,2020-03-31,0.001617304080978423
002267,2020-03-31,0.0015812734725235383
002267,2020-06-30,0.002389951171226996
002267,2020-06-30,0.0022981553218131183
002268,2018-01-01,0.08462788353619308
002268,2018-01-01,0.16993802262739674
002268,2018-09-30,0.1277866190855456
002268,2018-09-30,0.2997381897051722
002268,2018-12-31,0.09977499346072173
002268,2018-12-31,0.27696113954499985
002268,2019-01-01,0.09977499346072173
002268,2019-01-01,0.27696113954499985
002268,2019-03-31,0.35072550199060615
002268,2019-03-31,0.6514137855209147
002268,2019-06-30,0.1478271475167821
002268,2019-06-30,0.3470720724101549
002268,2019-09-30,0.11878279135855341
002268,2019-09-30,0.24704514585632267
002268,2019-12-31,0.09107290913506398
002268,2019-12-31,0.2085401187426316
002268,2020-01-01,0.09107290913506398
002268,2020-01-01,0.2085401187426316
002268,2020-03-31,1.254794890860289
002268,2020-03-31,7.154615989768959
002268,2020-06-30,0.27099916236554816
002268,2020-06-30,2.611257488672778
002269,2018-01-01,0.02481052702945587
002269,2018-01-01,0.021031028042404795
002269,2018-09-30,0.01938179472255331
002269,2018-09-30,0.020155703165983436
002269,2018-12-31,0.02026115886665628
002269,2018-12-31,0.018852670846576106
002269,2019-01-01,0.018852670846576106
002269,2019-01-01,0.02026115886665628
002269,2019-03-31,0.018825577902918156
002269,2019-03-31,0.018368736024383
002269,2019-06-30,0.022005260319506705
002269,2019-06-30,0.02288350057251401
002269,2019-09-30,0.019451795521136715
002269,2019-09-30,0.021740538682985203
002269,2019-12-31,0.017697873825499852
002269,2019-12-31,0.019935474336446945
002269,2020-01-01,0.01769787385499777
002269,2020-01-01,0.01993547431784514
002269,2020-03-31,0.02116578748833823
002269,2020-03-31,0.027118943653078674
002269,2020-06-30,0.02985194605627042
002269,2020-06-30,0.028825417824218273
002270,2018-01-01,0.022799151356723366
002270,2018-09-30,0.04374402118403668
002270,2018-12-31,0.02438775202018599
002270,2019-01-01,0.02438775202018599
002270,2019-03-31,0.015264253166819322
002270,2019-06-30,0.024311441315744923
002270,2019-09-30,0.032604043050067186
002270,2019-12-31,0.03568929603946225
002270,2020-01-01,0.03568929603946225
002270,2020-03-31,0.038302743471507694
002270,2020-06-30,0.03394153616195985
002271,2018-01-01,0.019795406845280816
002271,2018-01-01,0.011349113685393286
002271,2018-09-30,0.008711124058221732
002271,2018-09-30,0.016826254256344833
002271,2018-12-31,0.011415878232272629
002271,2018-12-31,0.019093379165544815
002271,2019-01-01,0.019093379165544815
002271,2019-01-01,0.011415878232272629
002271,2019-03-31,0.010288478481315035
002271,2019-03-31,0.01614985129815027
002271,2019-06-30,0.01551975959190416
002271,2019-06-30,0.017246057583485085
002271,2019-09-30,0.012550874737362055
002271,2019-09-30,0.015341961147036258
002271,2019-12-31,0.019648521032885766
002271,2019-12-31,0.011809991128632727
002271,2020-01-01,0.011809991128632727
002271,2020-01-01,0.019648521032885766
002271,2020-03-31,0.015074767942663887
002271,2020-03-31,0.016246943303100246
002271,2020-06-30,0.00813733435599189
002271,2020-06-30,0.016143698377765216
002272,2018-01-01,0.07570943465235362
002272,2018-01-01,0.02563895518664926
002272,2018-09-30,0.0570502316817396
002272,2018-09-30,0.03445476612940138
002272,2018-12-31,0.03478455762849789
002272,2018-12-31,0.04415746158619923
002272,2019-01-01,0.04415746158619923
002272,2019-01-01,0.03478455762849789
002272,2019-03-31,0.015570079466281396
002272,2019-06-30,0.021448046100923327
002272,2019-09-30,0.03152906393531641
002272,2019-09-30,0.8637634084462403
002272,2019-12-31,0.03747397409967497
002272,2019-12-31,0.05342931160835163
002272,2020-01-01,0.05342931160835163
002272,2020-01-01,0.03747397409967497
002272,2020-03-31,0.04323204583600277
002272,2020-03-31,0.00451133701269396
002272,2020-06-30,0.002140018087305023
002272,2020-06-30,0.030225695019504728
002273,2018-01-01,0.04155467930797033
002273,2018-01-01,0.04718804018032058
002273,2018-09-30,0.047457790560251276
002273,2018-09-30,0.051379746969289236
002273,2018-12-31,0.05333683892538125
002273,2018-12-31,0.05571777156749426
002273,2019-01-01,0.05571777156749426
002273,2019-01-01,0.05333683892538125
002273,2019-03-31,0.06560213880057593
002273,2019-03-31,0.06962981003889686
002273,2019-06-30,0.0608972507117342
002273,2019-06-30,0.06839277964131124
002273,2019-09-30,0.05262547906511872
002273,2019-09-30,0.05471333691065843
002273,2019-12-31,0.0528040913965465
002273,2019-12-31,0.051746461307868946
002273,2020-01-01,0.051746461307868946
002273,2020-01-01,0.0528040913965465
002273,2020-03-31,0.0606606427745839
002273,2020-03-31,0.05521906171805698
002273,2020-06-30,0.06311033522899692
002273,2020-06-30,0.055970326129322734
002274,2018-01-01,0.0016639354523490949
002274,2018-01-01,0.004503293894720502
002274,2018-09-30,0.0014524780307108884
002274,2018-09-30,0.006692432775920126
002274,2018-12-31,0.0012237652550793619
002274,2018-12-31,0.006219323740257052
002274,2019-01-01,0.0012237652550793619
002274,2019-01-01,0.006219323740257052
002274,2019-03-31,0.0051228141178694606
002274,2019-03-31,0.0014585107965192413
002274,2019-06-30,0.004327224635131006
002274,2019-06-30,0.0013974351862288173
002274,2019-09-30,0.0053021014686431035
002274,2019-09-30,0.003395258334301333
002274,2019-12-31,0.0038704389063103192
002274,2019-12-31,0.0058389841306390735
002274,2020-01-01,0.0038704389063103192
002274,2020-01-01,0.0058389841306390735
002274,2020-03-31,0.005987181253545986
002274,2020-03-31,0.0021937279406470554
002274,2020-06-30,0.0024018855286228693
002274,2020-06-30,0.005929686020438083
002275,2018-01-01,0.046191627589387295
002275,2018-01-01,0.03600373443872961
002275,2018-09-30,0.043068716337794063
002275,2018-09-30,0.04308503660728849
002275,2018-12-31,0.04164555352681263
002275,2018-12-31,0.04080736015852166
002275,2019-01-01,0.04164555352681263
002275,2019-01-01,0.04080736015852166
002275,2019-03-31,0.04830584205833852
002275,2019-03-31,0.04364629441291559
002275,2019-06-30,0.042681285506871884
002275,2019-06-30,0.053654030851400365
002275,2019-09-30,0.051149119518657124
002275,2019-09-30,0.05031780815276664
002275,2019-12-31,0.057389992605239526
002275,2019-12-31,0.06346651096425529
002275,2020-01-01,0.057389992605239526
002275,2020-01-01,0.06346651096425529
002275,2020-03-31,0.08487151913436579
002275,2020-03-31,0.106023732730838
002275,2020-06-30,0.07095037701665648
002275,2020-06-30,0.08556594640004464
002276,2018-01-01,0.03642699951753691
002276,2018-01-01,0.03640332601086381
002276,2018-09-30,0.03239603910324498
002276,2018-09-30,0.033713596301251716
002276,2018-12-31,0.03285365527433967
002276,2018-12-31,0.03570837283678188
002276,2019-01-01,0.03285365527433967
002276,2019-01-01,0.03570837283678188
002276,2019-03-31,0.02361727671159274
002276,2019-03-31,0.018087431516943978
002276,2019-06-30,0.03033806332783059
002276,2019-06-30,0.03196892184388854
002276,2019-09-30,0.0347864549003433
002276,2019-09-30,0.03216527083222172
002276,2019-12-31,0.03355177124145461
002276,2019-12-31,0.03736564332628405
002276,2020-01-01,0.03355177124145461
002276,2020-01-01,0.03736564332628405
002276,2020-03-31,0.036234101519138556
002276,2020-03-31,0.03904907338947167
002276,2020-06-30,0.03355262922993514
002276,2020-06-30,0.037463926163368425
002277,2019-12-31,0.0015377413636741039
002277,2020-01-01,0.0015377413636741039
002277,2020-03-31,0.006769284538620049
002277,2020-06-30,0.00632110248381871
002278,2018-01-01,0.08625322724442742
002278,2018-09-30,0.08227559525376206
002278,2018-12-31,0.07521250441984831
002278,2019-01-01,0.07521250441984831
002278,2019-03-31,0.08074445942996825
002278,2019-06-30,0.08098705226029446
002278,2019-09-30,0.09864915146948866
002278,2019-12-31,0.08450718108158962
002278,2020-01-01,0.08362647526780928
002278,2020-03-31,0.0805650327935224
002278,2020-06-30,0.0799472081206606
002279,2018-01-01,0.23419222514688498
002279,2018-01-01,0.11683566270460788
002279,2018-09-30,0.3171378017874975
002279,2018-09-30,0.11105080199113114
002279,2018-12-31,0.10021923859010996
002279,2018-12-31,0.21403577645194694
002279,2019-01-01,0.10021923859010996
002279,2019-01-01,0.21403577645194694
002279,2019-03-31,0.6289536906196047
002279,2019-03-31,0.13536096284960947
002279,2019-06-30,0.5040143975296348
002279,2019-06-30,0.13269038185713794
002279,2019-09-30,0.3507760897117856
002279,2019-09-30,0.12335331385397659
002279,2019-12-31,0.10433643044227398
002279,2019-12-31,0.25641116238914247
002279,2020-01-01,0.25641116238914247
002279,2020-01-01,0.10433643044227398
002279,2020-03-31,0.964582414963884
002279,2020-03-31,0.13776040797317007
002279,2020-06-30,0.8680131938688455
002279,2020-06-30,0.10687953761670149
002280,2018-01-01,0.013324158012051052
002280,2018-01-01,0.05850468298104497
002280,2018-09-30,0.01195999684587376
002280,2018-09-30,0.018770172126990156
002280,2018-12-31,0.013612047992938294
002280,2018-12-31,0.1258166884719131
002280,2019-01-01,0.013612047992938294
002280,2019-01-01,0.1258166884719131
002280,2019-03-31,0.008728003693420484
002280,2019-03-31,0.0026503570280388003
002280,2019-06-30,0.009144369991377563
002280,2019-06-30,0.0024683918394111854
002280,2019-09-30,0.009312056789010419
002280,2019-09-30,0.0023129620132898046
002280,2019-12-31,0.01099392720887107
002280,2019-12-31,0.03496109856438519
002280,2020-01-01,0.01099392720887107
002280,2020-01-01,0.03496109856438519
002280,2020-03-31,0.010523877688945997
002280,2020-03-31,0.02146823242990797
002280,2020-06-30,0.007247380779113683
002280,2020-06-30,0.0162674657934977
002281,2018-01-01,0.03841091438961772
002281,2018-01-01,0.07886346990191168
002281,2018-09-30,0.042956852713430325
002281,2018-09-30,0.07744281045336117
002281,2018-12-31,0.08019992462561555
002281,2018-12-31,0.04264154265590883
002281,2019-01-01,0.04264154265590883
002281,2019-01-01,0.08019992462561555
002281,2019-03-31,0.034327705934447124
002281,2019-03-31,0.0631364778068701
002281,2019-06-30,0.07165312263900714
002281,2019-06-30,0.04020815967252076
002281,2019-09-30,0.04685016305726767
002281,2019-09-30,0.0798900622870329
002281,2019-12-31,0.05238767439889422
002281,2019-12-31,0.08238684642685837
002281,2020-01-01,0.05238767439889422
002281,2020-01-01,0.08238684642685837
002281,2020-03-31,0.07586092115697832
002281,2020-03-31,0.12377459905496542
002281,2020-06-30,0.06289225310462536
002281,2020-06-30,0.08937485955783904
002282,2018-01-01,0.057788240619051405
002282,2018-01-01,0.037664661459744064
002282,2018-09-30,0.02356734427633191
002282,2018-09-30,0.030495874472002187
002282,2018-12-31,0.03058057936853259
002282,2018-12-31,0.03174317223882324
002282,2019-01-01,0.03058057936853259
002282,2019-01-01,0.03174317223882324
002282,2019-03-31,0.03295965730976567
002282,2019-03-31,0.03546867148470346
002282,2019-06-30,0.05022749361362713
002282,2019-06-30,0.03248879363527782
002282,2019-09-30,0.05152441875009216
002282,2019-09-30,0.031213355271434307
002282,2019-12-31,0.0571310976214279
002282,2019-12-31,0.03322502243473111
002282,2020-01-01,0.0571310976214279
002282,2020-01-01,0.03322502243473111
002282,2020-03-31,0.04171097557699124
002282,2020-03-31,0.04055552633659151
002282,2020-06-30,0.04863538216896807
002282,2020-06-30,0.03174178779281971
002283,2018-01-01,0.038082397314695655
002283,2018-01-01,0.04164333615161022
002283,2018-09-30,0.03764651329709312
002283,2018-09-30,0.040580522429745906
002283,2018-12-31,0.03662519683855655
002283,2018-12-31,0.04120366864531375
002283,2019-01-01,0.03662519683855655
002283,2019-01-01,0.04120366864531375
002283,2019-03-31,0.026829825036542364
002283,2019-03-31,0.03437031771681212
002283,2019-06-30,0.04505762022001567
002283,2019-06-30,0.029537592252435022
002283,2019-09-30,0.05193058220840804
002283,2019-09-30,0.035320596803789336
002283,2019-12-31,0.06132641476683264
002283,2019-12-31,0.037239682037298875
002283,2020-01-01,0.037239682037298875
002283,2020-01-01,0.06132641476683264
002283,2020-03-31,0.05833175699675376
002283,2020-03-31,0.04431770768107391
002283,2020-06-30,0.050493512397756284
002283,2020-06-30,0.03711021468905104
002284,2018-01-01,0.040179034910162
002284,2018-01-01,0.04160704030945185
002284,2018-09-30,0.03595455047552781
002284,2018-09-30,0.03798950281219175
002284,2018-12-31,0.040359216858549624
002284,2018-12-31,0.03815502900618272
002284,2019-01-01,0.03815502900618272
002284,2019-01-01,0.040359216858549624
002284,2019-03-31,0.04538978212698601
002284,2019-03-31,0.04614685281544762
002284,2019-06-30,0.04656075889849141
002284,2019-06-30,0.045453342514273846
002284,2019-09-30,0.047401441723629825
002284,2019-09-30,0.05081309711945967
002284,2019-12-31,0.04454065820629614
002284,2019-12-31,0.051565768514598896
002284,2020-01-01,0.04454065820629614
002284,2020-01-01,0.051565768514598896
002284,2020-03-31,0.06641210433819078
002284,2020-03-31,0.06122632949429908
002284,2020-06-30,0.049543759916789616
002284,2020-06-30,0.055673857977089014
002285,2018-01-01,0.012211463396361089
002285,2018-01-01,0.008919919938056726
002285,2018-09-30,0.021616755424012493
002285,2018-09-30,0.01086488937827736
002285,2018-12-31,0.015347630622081157
002285,2018-12-31,0.011538389738049295
002285,2019-01-01,0.015347630622081157
002285,2019-01-01,0.011538389738049295
002285,2019-03-31,0.012483246850288605
002285,2019-03-31,0.015226271467317948
002285,2019-06-30,0.021433911999565253
002285,2019-06-30,0.016365974201257585
002285,2019-09-30,0.020898735492468203
002285,2019-09-30,0.015057232522565616
002285,2019-12-31,0.013895411558369828
002285,2019-12-31,0.01449957033511147
002285,2020-01-01,0.013895411558369828
002285,2020-01-01,0.01449957033511147
002285,2020-03-31,0.03197962600169669
002285,2020-03-31,0.015073416067783606
002285,2020-06-30,0.013967989582017183
002285,2020-06-30,0.011521231240195298
002286,2018-01-01,0.003430505651173856
002286,2018-01-01,0.003155133134346154
002286,2018-09-30,0.002593797033269223
002286,2018-09-30,0.0029687929654904524
002286,2018-12-31,0.002978329390183515
002286,2018-12-31,0.0026238606363097874
002286,2019-01-01,0.002978329390183515
002286,2019-01-01,0.0026238606363097874
002286,2019-03-31,0.0020757080361531732
002286,2019-03-31,0.0022428693234293555
002286,2019-06-30,0.002498299099165858
002286,2019-06-30,0.002406136743950903
002286,2019-09-30,0.002287722066511014
002286,2019-09-30,0.0022447393272075028
002286,2019-12-31,0.005632165339416912
002286,2019-12-31,0.005051685575914217
002286,2020-01-01,0.005632165339416912
002286,2020-01-01,0.005051685575914217
002286,2020-03-31,0.005106405818886817
002286,2020-03-31,0.004501298471359227
002286,2020-06-30,0.003875044634320834
002286,2020-06-30,0.0035767604489119246
002287,2018-01-01,0.030868978350190684
002287,2018-01-01,0.024462315192501985
002287,2018-09-30,0.024888428427050142
002287,2018-09-30,0.037795987697087474
002287,2018-12-31,0.04519998212565193
002287,2018-12-31,0.03034429650250719
002287,2019-01-01,0.04519998212565193
002287,2019-01-01,0.03034429650250719
002287,2019-03-31,0.02295277294405889
002287,2019-03-31,0.03787527304826481
002287,2019-06-30,0.04356242104778982
002287,2019-06-30,0.029788333196573896
002287,2019-09-30,0.03899218886271765
002287,2019-09-30,0.030534093216437096
002287,2019-12-31,0.055411137895819036
002287,2019-12-31,0.03960228835625826
002287,2020-01-01,0.055411137895819036
002287,2020-01-01,0.03960228835625826
002287,2020-03-31,0.05019366720817109
002287,2020-03-31,0.03872727286180163
002287,2020-06-30,0.04663275648110965
002287,2020-06-30,0.03243844883239395
002288,2018-01-01,0.007408215814560645
002288,2018-01-01,0.0016119082291766221
002288,2018-09-30,0.006697866620304559
002288,2018-09-30,0.002591516022984944
002288,2018-12-31,0.006342746054373797
002288,2018-12-31,0.0016805080098862995
002288,2019-01-01,0.006342746054373797
002288,2019-01-01,0.0016805080098862995
002288,2019-03-31,0.00664157276696792
002288,2019-03-31,0.0004894961240618131
002288,2019-06-30,0.04804550127960247
002288,2019-06-30,0.03479999999625608
002288,2019-09-30,0.05202603382840694
002288,2019-09-30,0.036048193594092094
002288,2019-12-31,0.053184047509402116
002288,2019-12-31,0.0003551495150048198
002288,2020-01-01,0.053184047509402116
002288,2020-01-01,0.0003551495150048198
002288,2020-03-31,0.06456567011406068
002288,2020-03-31,0.034419280407800616
002288,2020-06-30,0.06058354526065147
002288,2020-06-30,0.03442805774888592
002289,2018-01-01,0.044685823601058314
002289,2018-01-01,0.02410889147316892
002289,2018-09-30,0.06113127513970332
002289,2018-09-30,0.020704148216668085
002289,2018-12-31,0.062414126706307194
002289,2018-12-31,0.022929022790860887
002289,2019-01-01,0.062414126706307194
002289,2019-01-01,0.022929022790860887
002289,2019-03-31,0.06272833761871187
002289,2019-03-31,0.0307326048670342
002289,2019-06-30,0.06813234419743183
002289,2019-06-30,0.03474780749743773
002289,2019-09-30,0.05680714747150105
002289,2019-09-30,0.032066016728403576
002289,2019-12-31,0.0524475459743793
002289,2019-12-31,0.03068612110897894
002289,2020-01-01,0.0524475459743793
002289,2020-01-01,0.03068612110897894
002289,2020-03-31,0.03328619001178842
002289,2020-03-31,0.0340708920200938
002289,2020-06-30,0.025508197499469788
002289,2020-06-30,0.025908134192327847
002290,2018-01-01,0.040992081540500026
002290,2018-01-01,0.03424534082458666
002290,2018-09-30,0.028169370035835535
002290,2018-09-30,0.03021407146074808
002290,2018-12-31,0.02879546436857367
002290,2019-01-01,0.02879546436857367
002290,2019-03-31,0.09675206960599507
002290,2019-03-31,0.03249063056360362
002290,2019-06-30,0.031361183240033584
002290,2019-09-30,0.031732018092538804
002290,2019-12-31,0.03443962034265529
002290,2020-01-01,0.03443962034265529
002290,2020-03-31,0.03393140790491826
002290,2020-06-30,0.02745824062442043
002291,2018-01-01,0.018826653779831594
002291,2018-01-01,0.010813627087448015
002291,2018-09-30,0.019661526333326265
002291,2018-09-30,0.007271885828695041
002291,2018-12-31,0.018588446483278467
002291,2018-12-31,0.0061349211370465215
002291,2019-01-01,0.018588446483278467
002291,2019-01-01,0.0061349211370465215
002291,2019-03-31,0.01934329848500891
002291,2019-03-31,0.005900616389141077
002291,2019-06-30,0.021326976992851247
002291,2019-06-30,0.007348353109856423
002291,2019-09-30,0.022949445775483683
002291,2019-09-30,0.007486149729758502
002291,2019-12-31,0.025480413409843562
002291,2019-12-31,0.006066680739346328
002291,2020-01-01,0.025480413409843562
002291,2020-01-01,0.006066680739346328
002291,2020-03-31,0.026233333763648586
002291,2020-03-31,0.005528851157140758
002291,2020-06-30,0.020931391900050295
002291,2020-06-30,0.0056090666056415155
002292,2018-01-01,0.08604427707859728
002292,2018-01-01,0.06436342771908134
002292,2018-09-30,0.07768440534725364
002292,2018-09-30,0.09707322661849613
002292,2018-12-31,0.10607621734217945
002292,2018-12-31,0.08328142110562471
002292,2019-01-01,0.10607621734217945
002292,2019-01-01,0.08328142110562471
002292,2019-03-31,0.0506207474381848
002292,2019-03-31,0.056103474620605165
002292,2019-06-30,0.06455228211787054
002292,2019-06-30,0.05745780631339545
002292,2019-09-30,0.06586522948981847
002292,2019-09-30,0.05375613254921565
002292,2019-12-31,0.07016768278700304
002292,2019-12-31,0.05761100420333959
002292,2020-01-01,0.05761100420333959
002292,2020-01-01,0.07016768278700304
002292,2020-03-31,0.07030674275875631
002292,2020-03-31,0.0705444346809105
002292,2020-06-30,0.0800115873304392
002292,2020-06-30,0.07442221758871087
002293,2018-01-01,0.038876825421934096
002293,2018-01-01,0.022914577585551647
002293,2018-09-30,0.0008740372091613368
002293,2018-09-30,0.0029127251675225545
002293,2018-12-31,0.040396919872097876
002293,2018-12-31,0.02607717268639954
002293,2019-01-01,0.040396919872097876
002293,2019-01-01,0.02607717268639954
002293,2019-03-31,0.03601633381591548
002293,2019-03-31,0.016889375427558757
002293,2019-06-30,0.019867633144659756
002293,2019-06-30,0.04259259991204248
002293,2019-09-30,0.03871166964239268
002293,2019-09-30,0.02214294555656272
002293,2019-12-31,0.03621727396663932
002293,2019-12-31,0.020574884093776787
002293,2020-01-01,0.03621727396663932
002293,2020-01-01,0.020574884093776787
002293,2020-03-31,0.036653344470759575
002293,2020-03-31,0.020891598668002727
002293,2020-06-30,0.01659014986236265
002293,2020-06-30,0.012068865961806834
002294,2018-01-01,0.047959843778112084
002294,2018-01-01,0.07873642427309711
002294,2018-09-30,0.08087837588984387
002294,2018-09-30,0.084712203248462
002294,2018-12-31,0.08204597708188323
002294,2018-12-31,0.0875940152435893
002294,2019-01-01,0.08204597708188323
002294,2019-01-01,0.0875940152435893
002294,2019-03-31,0.04910391406102431
002294,2019-03-31,0.10002069885221096
002294,2019-06-30,0.04996190834391111
002294,2019-06-30,0.09876352885494243
002294,2019-09-30,0.16697190149201202
002294,2019-09-30,0.068926454724137
002294,2019-12-31,0.07537185369480871
002294,2019-12-31,0.1707868356620926
002294,2020-01-01,0.07537185369480871
002294,2020-01-01,0.1707868356620926
002294,2020-03-31,0.08815601978244092
002294,2020-03-31,0.044423326398975574
002294,2020-06-30,0.061592329381157274
002294,2020-06-30,0.11397509895061757
002295,2018-01-01,0.001559865727842931
002295,2018-09-30,0.0018682879232510446
002295,2018-12-31,0.002088110918314732
002295,2019-01-01,0.002088110918314732
002295,2019-03-31,0.002069225202941063
002295,2019-06-30,0.002131447572014634
002295,2019-09-30,0.0022103221741354507
002295,2019-12-31,0.000977266704723926
002295,2019-12-31,0.002755425772801619
002295,2020-01-01,0.000977266704723926
002295,2020-01-01,0.002755425772801619
002295,2020-03-31,0.004292008740237493
002295,2020-06-30,0.0041109290108349746
002296,2018-01-01,0.10932194095770752
002296,2018-01-01,0.09502780065840734
002296,2018-09-30,0.08638694683663334
002296,2018-09-30,0.12623047573610918
002296,2018-12-31,0.12166694374707121
002296,2018-12-31,0.09867448246797447
002296,2019-01-01,0.09867448246797447
002296,2019-01-01,0.12166694374707121
002296,2019-03-31,0.10507986341521972
002296,2019-03-31,0.1664198503778308
002296,2019-06-30,0.14012834506957556
002296,2019-06-30,0.1127067852078766
002296,2019-09-30,0.12327798903655346
002296,2019-09-30,0.16299489317500612
002296,2019-12-31,0.11284582747340122
002296,2019-12-31,0.15406006690843305
002296,2020-01-01,0.11284582747340122
002296,2020-01-01,0.15406006690843305
002296,2020-03-31,0.14649050182142465
002296,2020-03-31,0.23269510545272454
002296,2020-06-30,0.14594231709744707
002296,2020-06-30,0.08837093097183082
002297,2018-01-01,0.09819196419731129
002297,2018-01-01,0.029025868703297018
002297,2018-09-30,0.018176455406821362
002297,2018-09-30,0.012012935012047107
002297,2018-12-31,0.06326473141419617
002297,2018-12-31,0.04113101543939438
002297,2019-01-01,0.13352976345226383
002297,2019-01-01,0.07698911084146576
002297,2019-06-30,0.07308249552039864
002297,2019-06-30,0.06438172409371293
002297,2019-09-30,0.06275138217207728
002297,2019-09-30,0.043907316021017634
002297,2019-12-31,0.20662988025712967
002297,2019-12-31,0.12728592897678823
002297,2020-01-01,0.20662988025712967
002297,2020-01-01,0.12728592897678823
002297,2020-03-31,0.06411526912854063
002297,2020-03-31,0.1602016287841742
002297,2020-06-30,0.05996402248214661
002297,2020-06-30,0.05690443201832925
002298,2018-01-01,0.05445075050369549
002298,2018-01-01,0.056663588563151804
002298,2018-09-30,0.03809871496955959
002298,2018-09-30,0.049062923040659276
002298,2018-12-31,0.050318365822433736
002298,2018-12-31,0.0645428545263067
002298,2019-01-01,0.050318365822433736
002298,2019-01-01,0.0645428545263067
002298,2019-03-31,0.0535019147540914
002298,2019-03-31,0.09355273139465523
002298,2019-06-30,0.04217328877534862
002298,2019-06-30,0.07908088636701956
002298,2019-09-30,0.035199198745384006
002298,2019-09-30,0.06209527750836901
